px,py
111.91031646728516,95.43401336669922
111.8993682861328,95.56299591064452
112.01057434082033,95.68315887451172
112.01654052734376,95.5964126586914
112.03539276123048,95.74485778808594
112.05966186523438,95.7286605834961
112.05966186523438,95.7286605834961
112.05889129638672,95.79016876220705
112.01465606689452,95.91081237792967
112.00302124023438,95.9346923828125
111.87832641601562,95.9129409790039
111.87832641601562,95.9129409790039
111.91374206542967,95.84954833984376
111.92027282714844,95.90541076660156
111.92027282714844,96.04288482666016
111.92027282714844,95.95024871826172
111.92027282714844,95.95024871826172
111.92027282714844,95.95024871826172
111.92027282714844,95.95024871826172
111.92027282714844,95.95024871826172
111.92027282714844,95.95024871826172
111.92027282714844,95.95024871826172
111.92027282714844,95.95024871826172
111.92027282714844,95.95024871826172
111.92027282714844,95.95024871826172
111.92027282714844,95.95024871826172
111.92027282714844,95.95024871826172
99.59889221191406,92.66284942626952
98.8233871459961,92.46772003173828
98.94302368164062,92.3272476196289
99.19400024414062,92.3675308227539
99.18917083740234,92.36044311523438
99.11580657958984,92.25226593017578
99.07705688476562,92.15460968017578
99.06922149658205,92.33931732177734
99.2812728881836,92.38700103759766
99.39729309082033,92.4181671142578
99.26691436767578,92.21432495117188
99.26691436767578,92.21432495117188
99.26691436767578,92.2160873413086
99.26691436767578,92.36748504638672
99.26691436767578,92.36748504638672
99.26691436767578,92.36748504638672
99.26691436767578,92.18350982666016
99.26691436767578,92.18350982666016
99.26691436767578,92.18350982666016
99.26691436767578,92.18350982666016
99.26691436767578,92.18350982666016
99.26691436767578,92.18350982666016
99.26691436767578,92.18350982666016
99.26691436767578,90.40115356445312
99.26691436767578,90.5945816040039
99.26691436767578,90.5945816040039
99.26691436767578,90.5945816040039
98.56777954101562,90.5945816040039
98.5764389038086,91.33413696289062
98.63433074951172,91.365478515625
98.595458984375,91.50395965576172
98.57040405273438,91.51581573486328
98.86815643310548,91.57097625732422
98.8830337524414,91.62825775146484
98.96190643310548,91.79173278808594
98.98370361328124,91.66934967041016
99.24441528320312,91.76465606689452
99.2355499267578,91.8054428100586
99.28289031982422,91.7916259765625
99.50835418701172,91.89803314208984
99.43319702148438,91.86736297607422
99.33858489990234,91.88609313964844
99.25724792480467,91.81295776367188
99.25724792480467,91.81295776367188
99.3853759765625,91.93476104736328
99.3853759765625,91.93476104736328
99.42027282714844,91.97428131103516
99.42610931396484,92.20758056640624
99.38291931152344,92.16055297851562
99.38291931152344,92.16055297851562
99.40042877197266,92.25251770019533
99.31883239746094,92.16242980957033
99.35415649414062,92.20358276367188
99.24823760986328,92.05045318603516
99.35415649414062,92.20358276367188
99.28521728515624,92.06401824951172
99.38291931152344,92.16055297851562
99.17219543457033,92.17317199707033
99.1696548461914,92.02223205566406
99.27439880371094,92.35626983642578
99.2686767578125,92.0573272705078
99.23523712158205,92.06351470947266
99.23523712158205,92.06351470947266
99.08988189697266,91.92977142333984
99.29815673828124,92.07427215576172
99.29815673828124,92.06351470947266
99.29815673828124,92.10191345214844
99.29815673828124,92.05809020996094
99.29815673828124,92.05809020996094
99.29815673828124,92.05809020996094
99.29815673828124,92.05809020996094
99.29815673828124,92.05809020996094
99.29815673828124,92.05809020996094
99.29815673828124,92.05809020996094
99.29815673828124,92.05809020996094
99.29815673828124,92.05809020996094
99.29815673828124,88.43020629882812
99.29815673828124,89.72770690917969
82.15923309326172,90.53118133544922
81.36225128173828,90.19558715820312
81.71765899658203,90.3147430419922
81.8275375366211,90.24210357666016
81.85765838623047,90.14915466308594
81.74369812011719,90.22071838378906
81.81755065917969,90.1747817993164
81.9354248046875,90.32208251953124
82.04275512695312,90.28153228759766
81.90241241455078,90.12889099121094
81.90241241455078,90.12889099121094
81.89228057861328,90.10889434814452
81.9154052734375,90.0784683227539
81.937744140625,90.0699691772461
81.93599700927734,90.19194793701172
82.03243255615234,90.13923645019533
81.97164154052734,90.07049560546875
81.9350357055664,90.1859893798828
81.9350357055664,90.1859893798828
82.02375793457031,90.22184753417967
82.03584289550781,90.29544830322266
82.14169311523438,90.41941833496094
82.07207489013672,90.35362243652344
82.1742172241211,90.47106170654295
82.1742172241211,90.47106170654295
82.19701385498047,90.45038604736328
82.21725463867188,90.4511947631836
82.21725463867188,90.4511947631836
82.23092651367188,90.44097137451172
82.16378784179688,90.4066390991211
82.16378784179688,90.4066390991211
82.29479217529297,90.41080474853516
82.2717514038086,90.5090560913086
82.2055435180664,90.55144500732422
82.23789978027344,90.39412689208984
82.23789978027344,90.39412689208984
82.30781555175781,90.40869903564452
82.38582611083984,90.3419952392578
82.38582611083984,90.3419952392578
82.38582611083984,90.3419952392578
82.38582611083984,90.3419952392578
82.38582611083984,90.3419952392578
82.3721923828125,90.4308624267578
82.3721923828125,90.4308624267578
82.39848327636719,90.32125854492188
82.49348449707031,90.37540435791016
82.49348449707031,90.37540435791016
82.39848327636719,90.32125854492188
82.53515625,90.40666961669922
82.31926727294922,90.3435287475586
82.34754943847656,90.34102630615234
82.40840911865234,90.33118438720705
82.40840911865234,90.33118438720705
82.40840911865234,90.33118438720705
82.40840911865234,90.33118438720705
82.10557556152344,90.19751739501952
82.10557556152344,90.19751739501952
82.20513916015625,90.30532836914062
82.20513916015625,90.30532836914062
82.11957550048828,90.10623168945312
82.21388244628906,90.2065887451172
82.2059555053711,90.25747680664062
82.2059555053711,90.25747680664062
82.2059555053711,90.25747680664062
82.42091369628906,90.33292388916016
82.42091369628906,90.33292388916016
82.42091369628906,90.33292388916016
82.40667724609375,90.38610076904295
82.40667724609375,90.38610076904295
82.37612915039062,90.32868194580078
82.37612915039062,90.32868194580078
82.37612915039062,90.32868194580078
82.37612915039062,90.32868194580078
82.37612915039062,90.32868194580078
82.37612915039062,90.32868194580078
82.37612915039062,90.32868194580078
82.37612915039062,90.32868194580078
82.37612915039062,90.32868194580078
82.37612915039062,90.32868194580078
82.37612915039062,90.32868194580078
82.37612915039062,90.32868194580078
82.37612915039062,90.32868194580078
82.37612915039062,90.32868194580078
82.37612915039062,90.32868194580078
82.37612915039062,90.32868194580078
82.37612915039062,90.32868194580078
82.37612915039062,90.32868194580078
112.7443618774414,103.49726104736328
112.83162689208984,103.58025360107422
112.83162689208984,103.58025360107422
113.17464447021484,103.6580047607422
113.2081527709961,103.77306365966795
113.2081527709961,103.77306365966795
113.2081527709961,103.77306365966795
113.28118896484376,103.61515045166016
113.28490447998048,103.54900360107422
113.24855041503906,103.5479736328125
113.28490447998048,103.54900360107422
113.28490447998048,103.54900360107422
113.28490447998048,103.54900360107422
113.26508331298828,103.48519897460938
113.14076232910156,103.29052734375
113.37391662597656,103.34224700927734
113.37391662597656,103.34224700927734
113.26659393310548,103.36056518554688
113.37391662597656,103.34224700927734
113.37391662597656,103.34224700927734
113.28341674804688,103.198974609375
113.15687561035156,103.23242950439452
113.15687561035156,103.23242950439452
113.15687561035156,103.23242950439452
113.29875183105467,103.15022277832033
113.30854034423828,103.1716537475586
113.28605651855467,103.40393829345705
113.22268676757812,103.02275848388672
113.22268676757812,103.02275848388672
113.22268676757812,103.02275848388672
113.3454360961914,103.55980682373048
112.91004943847656,103.34232330322266
113.09703826904295,103.16909790039062
113.09703826904295,103.16909790039062
113.09703826904295,103.16909790039062
113.09703826904295,103.16909790039062
113.09703826904295,103.16909790039062
113.09703826904295,103.16909790039062
113.09703826904295,103.16909790039062
113.09703826904295,103.16909790039062
113.09703826904295,103.16909790039062
113.09703826904295,103.16909790039062
113.09703826904295,103.16909790039062
113.1756591796875,103.2916259765625
113.20201110839844,103.27200317382812
113.27739715576172,103.28741455078124
113.30854034423828,103.28741455078124
113.49530029296876,103.28741455078124
113.49530029296876,103.28741455078124
113.49530029296876,103.28741455078124
113.49530029296876,103.28741455078124
113.49530029296876,103.28741455078124
113.49530029296876,103.28741455078124
113.49530029296876,103.28741455078124
113.49530029296876,103.28741455078124
113.49530029296876,103.28741455078124
113.49530029296876,103.28741455078124
113.49530029296876,103.28741455078124
113.49530029296876,103.28741455078124
113.49530029296876,103.28741455078124
113.49530029296876,103.28741455078124
113.49530029296876,103.28741455078124
112.58804321289062,103.28741455078124
112.64264678955078,103.28741455078124
112.61793518066406,103.28741455078124
112.99879455566406,102.65325164794922
112.76554870605467,102.50791931152344
112.9628677368164,102.53618621826172
112.86080169677734,102.4250259399414
112.90991973876952,102.781005859375
112.90377044677734,102.747314453125
112.88765716552734,102.45866394042967
112.8664779663086,102.707763671875
112.91348266601562,102.46025848388672
112.91348266601562,102.46025848388672
112.91348266601562,102.61539459228516
112.91348266601562,102.61539459228516
112.91348266601562,102.61539459228516
112.91348266601562,102.61539459228516
112.91348266601562,102.61539459228516
112.91348266601562,102.61539459228516
112.91348266601562,102.61539459228516
112.91348266601562,102.61539459228516
112.91348266601562,102.61539459228516
112.91348266601562,102.61539459228516
112.91348266601562,102.61539459228516
112.91348266601562,100.02859497070312
100.48599243164062,100.03728485107422
100.30535125732422,100.03260040283205
100.57605743408205,100.14857482910156
100.57605743408205,100.14857482910156
100.76879119873048,100.03797149658205
100.59196472167967,100.16881561279295
100.52116394042967,100.32073974609376
100.68313598632812,100.09544372558594
100.68313598632812,100.09544372558594
100.68313598632812,100.09544372558594
100.68313598632812,100.09544372558594
100.68313598632812,100.09544372558594
100.68313598632812,100.09544372558594
100.68313598632812,100.09544372558594
100.68313598632812,100.09544372558594
100.68313598632812,100.09544372558594
100.68313598632812,100.09544372558594
100.68313598632812,100.09544372558594
100.68313598632812,100.09544372558594
100.68313598632812,100.09544372558594
100.68313598632812,100.09544372558594
100.68313598632812,100.09544372558594
100.68313598632812,100.09544372558594
100.68313598632812,100.09544372558594
100.68313598632812,100.09544372558594
100.68313598632812,100.09544372558594
100.68313598632812,100.09544372558594
100.68313598632812,99.6958465576172
100.49845886230467,99.69775390625
100.57992553710938,99.76859283447266
100.52107238769533,99.62053680419922
100.50759887695312,99.5697250366211
100.52107238769533,99.62053680419922
100.49056243896484,99.52491760253906
100.507568359375,99.59111785888672
100.53924560546876,99.5111312866211
100.5876693725586,99.38092803955078
100.4211196899414,99.32017517089844
100.45500183105467,99.47148895263672
100.45500183105467,99.47148895263672
100.45500183105467,99.47148895263672
100.45500183105467,99.47148895263672
100.45500183105467,99.47148895263672
100.6723175048828,99.65189361572266
100.6723175048828,99.65189361572266
100.6723175048828,99.65189361572266
100.70372772216795,99.69039154052734
100.6723175048828,99.65189361572266
100.5830078125,99.56328582763672
100.5830078125,99.56328582763672
100.5830078125,99.56328582763672
100.5830078125,99.56328582763672
100.5830078125,99.56328582763672
100.55502319335938,99.59066009521484
100.62493133544922,99.57186889648438
100.53338623046876,99.48582458496094
100.53338623046876,99.48582458496094
100.62493133544922,99.57186889648438
100.62493133544922,99.29296875
100.62493133544922,99.51140594482422
100.62493133544922,99.51140594482422
100.62493133544922,99.51140594482422
100.62493133544922,99.51140594482422
100.62493133544922,99.51140594482422
100.62493133544922,99.51140594482422
100.62493133544922,99.51140594482422
100.62493133544922,99.51140594482422
100.62493133544922,99.51140594482422
100.62493133544922,99.51140594482422
100.62493133544922,99.51140594482422
100.62493133544922,99.51140594482422
100.62493133544922,99.51140594482422
100.62493133544922,99.51140594482422
100.62493133544922,99.51140594482422
100.62493133544922,99.51140594482422
100.62493133544922,99.51140594482422
100.62493133544922,99.51140594482422
100.62493133544922,99.51140594482422
100.62493133544922,99.51140594482422
100.62493133544922,99.32554626464844
100.2768096923828,99.3039093017578
100.41265869140624,99.47276306152344
100.38656616210938,99.42633819580078
100.35580444335938,99.42633819580078
100.44894409179688,99.42633819580078
100.44894409179688,99.42633819580078
100.44894409179688,99.42633819580078
100.44894409179688,99.42633819580078
100.44894409179688,99.42633819580078
100.44894409179688,99.42633819580078
100.44894409179688,99.42633819580078
100.44894409179688,99.42633819580078
100.44894409179688,99.42633819580078
100.44894409179688,99.42633819580078
100.44894409179688,99.42633819580078
100.44894409179688,99.42633819580078
100.44894409179688,99.42633819580078
100.44894409179688,99.42633819580078
100.44894409179688,99.42633819580078
82.79020690917969,96.7953872680664
82.93519592285156,96.86807250976562
82.95076751708984,96.8333969116211
82.93519592285156,96.86807250976562
82.7326431274414,97.02610778808594
82.81217956542969,97.10574340820312
83.02225494384766,96.88372802734376
83.01446533203125,96.83940887451172
83.02793884277344,96.85499572753906
83.0237045288086,96.75800323486328
82.98193359375,96.78726959228516
82.9945297241211,96.78563690185548
82.94127655029297,96.89659118652344
83.01622772216797,96.79676818847656
83.01622772216797,96.79676818847656
83.06810760498047,96.95518493652344
83.12252044677734,96.99311065673828
83.13664245605469,96.9846420288086
83.11527252197266,96.80311584472656
83.06950378417969,96.84386444091795
83.11527252197266,96.80311584472656
83.11527252197266,96.80311584472656
83.0194091796875,96.9635238647461
83.0594253540039,96.9420394897461
83.0594253540039,96.9420394897461
83.10008239746094,96.83136749267578
83.10008239746094,96.83136749267578
83.10008239746094,96.83136749267578
83.11527252197266,96.80311584472656
83.31912994384766,96.8142547607422
83.35096740722656,96.80443572998048
83.36219024658203,96.8862762451172
83.36772155761719,96.86564636230467
83.42010498046875,96.91749572753906
83.31379699707031,96.79032135009766
83.31379699707031,96.79032135009766
83.41386413574219,96.78396606445312
83.27842712402344,96.86116027832033
83.31473541259766,96.91912078857422
83.28075408935547,96.87462615966795
83.37225341796875,96.90940856933594
83.37225341796875,96.90940856933594
83.37225341796875,96.90940856933594
83.29692840576172,96.85558319091795
83.37371063232422,96.70205688476562
83.33665466308594,96.66759490966795
83.4605484008789,96.91109466552734
83.51265716552734,96.8830337524414
83.51265716552734,96.8830337524414
83.52326965332031,96.90153503417967
83.39059448242188,96.96361541748048
83.3001937866211,96.96614074707033
83.46111297607422,96.9033660888672
83.46111297607422,96.9033660888672
83.38935089111328,97.01336669921876
83.46111297607422,96.9033660888672
83.26361083984375,96.94381713867188
83.3050308227539,96.98593139648438
83.38420104980469,96.943359375
83.38420104980469,96.943359375
83.38420104980469,96.943359375
83.38420104980469,96.943359375
83.48265838623047,96.78429412841795
83.34893035888672,96.71563720703124
83.39027404785156,96.7587432861328
83.39027404785156,96.7587432861328
83.39027404785156,96.7587432861328
83.42937469482422,96.75797271728516
83.4515609741211,96.84796905517578
83.54496002197266,96.87189483642578
83.61341094970703,96.8820571899414
83.3960952758789,96.5983657836914
83.5417709350586,96.67230224609376
83.42413330078125,96.55089569091795
83.5793685913086,96.60833740234376
83.4610595703125,96.50096130371094
83.4477310180664,96.2680435180664
83.4610595703125,96.50096130371094
83.55996704101562,96.644775390625
83.5615005493164,96.64385223388672
83.46102905273438,96.28378295898438
83.43487548828125,96.4129638671875
83.36573791503906,96.54078674316406
83.3017349243164,96.61222076416016
83.31595611572266,96.56895446777344
83.31735229492188,96.54460144042967
83.3877944946289,96.5940399169922
83.3877944946289,96.5940399169922
83.3877944946289,96.60672760009766
83.3877944946289,96.60672760009766
83.3877944946289,96.60672760009766
83.3877944946289,96.60672760009766
83.3877944946289,96.60672760009766
83.3877944946289,96.60672760009766
83.3877944946289,96.60672760009766
83.3877944946289,96.60672760009766
83.3877944946289,96.60672760009766
83.3877944946289,96.60672760009766
83.3877944946289,96.60672760009766
83.3877944946289,96.60672760009766
83.3877944946289,96.60672760009766
83.3877944946289,96.60672760009766
83.3877944946289,96.60672760009766
83.3877944946289,96.60672760009766
83.3877944946289,96.60672760009766
83.3877944946289,109.20126342773438
83.3877944946289,108.9851531982422
112.9192123413086,109.12649536132812
112.89059448242188,109.0591049194336
113.0268783569336,109.1966323852539
113.0838623046875,109.23383331298828
113.0838623046875,109.23383331298828
113.0838623046875,109.23383331298828
113.25360107421876,109.07606506347656
113.25360107421876,109.07606506347656
113.25360107421876,109.07606506347656
113.30032348632812,109.14543914794922
113.30032348632812,109.14543914794922
113.39952087402344,109.186279296875
113.3153839111328,109.144287109375
113.3153839111328,109.144287109375
113.3153839111328,109.144287109375
113.39274597167967,109.25908660888672
113.49300384521484,109.12939453125
113.49300384521484,109.12939453125
113.49300384521484,109.12939453125
113.49300384521484,109.12939453125
113.49595642089844,109.0385971069336
113.62445068359376,108.80110931396484
113.62445068359376,108.80110931396484
113.72859191894533,108.9346694946289
114.07723236083984,108.9346694946289
113.96597290039062,108.9346694946289
114.08871459960938,108.9346694946289
113.83509063720705,108.9346694946289
113.83509063720705,108.9346694946289
113.83509063720705,108.9346694946289
113.83509063720705,108.9346694946289
113.83509063720705,108.9346694946289
113.83509063720705,108.9346694946289
113.83509063720705,108.9346694946289
113.83509063720705,108.9346694946289
113.83509063720705,108.9346694946289
113.83509063720705,108.9346694946289
113.83509063720705,108.9346694946289
113.83509063720705,108.9346694946289
113.83509063720705,108.9346694946289
113.83509063720705,108.9346694946289
113.83509063720705,108.9346694946289
113.83509063720705,108.9346694946289
113.83509063720705,108.9346694946289
113.83509063720705,108.9346694946289
113.83509063720705,108.9346694946289
113.83509063720705,108.9346694946289
116.70500183105467,108.9346694946289
113.93569946289062,108.9346694946289
114.10738372802734,108.9346694946289
112.91963958740234,108.9346694946289
115.88790893554688,108.9346694946289
115.88790893554688,108.9346694946289
115.88790893554688,108.9346694946289
115.88790893554688,108.9346694946289
114.50152587890624,108.9346694946289
115.33390808105467,108.9346694946289
112.97073364257812,108.9346694946289
114.05254364013672,108.9346694946289
113.8426513671875,108.9346694946289
114.5087890625,108.9346694946289
116.06890869140624,108.9346694946289
112.81646728515624,108.9346694946289
112.81646728515624,108.9346694946289
114.24983978271484,108.9346694946289
114.187255859375,108.9346694946289
113.56642150878906,108.9346694946289
114.55554962158205,108.9346694946289
114.41703033447266,108.9346694946289
113.78953552246094,108.9346694946289
113.11322021484376,108.9346694946289
101.01776123046876,105.74765014648438
101.01776123046876,105.74765014648438
101.01776123046876,105.74765014648438
101.0788116455078,105.74765014648438
101.0788116455078,105.74765014648438
106.7603759765625,105.74765014648438
107.14325714111328,105.74765014648438
101.00267791748048,105.74765014648438
101.00267791748048,105.74765014648438
101.00267791748048,105.74765014648438
101.00267791748048,105.74765014648438
101.00267791748048,105.74765014648438
103.90131378173828,105.74765014648438
107.45637512207033,105.74765014648438
106.46977996826172,105.74765014648438
100.81130981445312,105.74765014648438
100.86066436767578,105.74765014648438
103.36927032470705,105.74765014648438
102.47359466552734,105.74765014648438
106.5525894165039,105.74765014648438
106.5525894165039,105.74765014648438
101.71019744873048,105.74765014648438
101.71019744873048,105.74765014648438
101.71019744873048,105.74765014648438
101.71019744873048,105.74765014648438
101.71019744873048,105.74765014648438
101.71019744873048,105.74765014648438
101.71019744873048,105.74765014648438
101.71019744873048,105.74765014648438
101.71019744873048,105.74765014648438
101.71019744873048,105.74765014648438
101.71019744873048,105.74765014648438
101.71019744873048,105.74765014648438
101.71019744873048,105.74765014648438
101.71019744873048,105.74765014648438
101.71019744873048,105.74765014648438
100.7206039428711,105.74765014648438
100.69775390625,105.74765014648438
100.69775390625,105.74765014648438
100.69775390625,105.74765014648438
100.69775390625,105.74765014648438
100.69775390625,105.74765014648438
100.69775390625,105.74765014648438
100.69775390625,105.74765014648438
100.69775390625,105.74765014648438
100.69775390625,105.74765014648438
100.69775390625,105.74765014648438
100.69775390625,105.74765014648438
100.69775390625,105.74765014648438
100.69775390625,105.74765014648438
100.1803970336914,105.74765014648438
100.06024932861328,105.74765014648438
100.43395233154295,105.74765014648438
100.43395233154295,105.74765014648438
100.43395233154295,105.74765014648438
100.43395233154295,105.74765014648438
100.2350845336914,105.74765014648438
100.00997924804688,105.74765014648438
100.17305755615234,104.61425018310548
100.26659393310548,104.6351089477539
100.26659393310548,104.6351089477539
100.26457214355467,104.6351089477539
100.27249908447266,104.6351089477539
100.29305267333984,104.7326202392578
100.31653594970705,104.77916717529295
100.5093002319336,104.8961181640625
100.5093002319336,104.8961181640625
100.5093002319336,104.8961181640625
100.52445220947266,104.8961181640625
100.51388549804688,104.8961181640625
104.9437026977539,104.8961181640625
100.43932342529295,104.8961181640625
100.43286895751952,104.8961181640625
100.43286895751952,104.8961181640625
100.43286895751952,104.8961181640625
100.5909423828125,104.8961181640625
100.59056091308594,104.8961181640625
100.59056091308594,104.8961181640625
100.59056091308594,104.8961181640625
100.59056091308594,104.8961181640625
100.59056091308594,104.8961181640625
100.59056091308594,104.8961181640625
100.59056091308594,104.8961181640625
100.59056091308594,104.8961181640625
100.59056091308594,104.8961181640625
100.59056091308594,104.8961181640625
100.59056091308594,104.8961181640625
100.59056091308594,104.8961181640625
100.59056091308594,104.8961181640625
82.60015106201172,104.06082153320312
82.5825424194336,104.06169891357422
82.92906188964844,103.82430267333984
82.97603607177734,103.77328491210938
83.0468521118164,104.02967071533205
83.03843688964844,104.01419067382812
83.03843688964844,104.01419067382812
83.06436920166016,104.03941345214844
83.06436920166016,104.03941345214844
83.15057373046875,104.07660675048828
83.08783721923828,103.98836517333984
82.5925521850586,103.8532257080078
82.71138000488281,103.91199493408205
82.74717712402344,103.93114471435548
82.74717712402344,103.93114471435548
82.76181030273438,104.01000213623048
82.84041595458984,103.8551025390625
82.98831176757812,104.01669311523438
82.8884048461914,103.9144287109375
82.94151306152344,103.92108917236328
82.85811614990234,103.7610092163086
83.06489562988281,103.9813003540039
83.14308166503906,103.85501861572266
83.11258697509766,103.94905090332033
83.15292358398438,103.86429595947266
83.06622314453125,103.90995025634766
83.06622314453125,103.90995025634766
83.09571838378906,103.82019805908205
83.14852142333984,103.73895263671876
83.14308166503906,103.85501861572266
83.11258697509766,103.94905090332033
83.11619567871094,103.93732452392578
83.11619567871094,103.93732452392578
83.0537338256836,103.95881652832033
82.99466705322266,103.8089599609375
83.15342712402344,103.59397888183594
83.12043762207031,103.73089599609376
83.23590850830078,103.49192810058594
83.15325164794922,103.40634155273438
83.20868682861328,103.3567123413086
83.23057556152344,103.43070220947266
83.27686309814453,103.69597625732422
83.26628112792969,103.56844329833984
83.25367736816406,103.48149871826172
83.35315704345703,103.56268310546876
83.37846374511719,103.55062866210938
83.32267761230469,103.6073226928711
83.32267761230469,103.46961212158205
83.32267761230469,103.53009033203124
83.32267761230469,103.6073226928711
83.32267761230469,103.6073226928711
83.32267761230469,103.6073226928711
83.32267761230469,103.6073226928711
83.32267761230469,103.6073226928711
83.32267761230469,103.6073226928711
83.32267761230469,103.6073226928711
83.32267761230469,103.6073226928711
83.32267761230469,103.6073226928711
83.32267761230469,103.6073226928711
83.32267761230469,103.6073226928711
83.32267761230469,103.6073226928711
83.32267761230469,103.6073226928711
83.32267761230469,103.6073226928711
83.32267761230469,103.6073226928711
83.32267761230469,103.6073226928711
83.32267761230469,103.6073226928711
83.32267761230469,103.6073226928711
83.32267761230469,103.6073226928711
83.32267761230469,103.6073226928711
83.32267761230469,103.6073226928711
83.32267761230469,103.6073226928711
83.32267761230469,103.6073226928711
83.32267761230469,103.6073226928711
83.81778717041016,103.6073226928711
83.84663391113281,102.85814666748048
83.79920959472656,102.85814666748048
83.79920959472656,102.85814666748048
83.79920959472656,102.85814666748048
83.79920959472656,102.85814666748048
83.79920959472656,102.85814666748048
83.79920959472656,102.85814666748048
83.79920959472656,102.85814666748048
83.79920959472656,102.85814666748048
83.79920959472656,102.85814666748048
83.79920959472656,102.85814666748048
83.79920959472656,102.85814666748048
83.79920959472656,102.85814666748048
83.79920959472656,102.85814666748048
83.79920959472656,102.85814666748048
83.79920959472656,102.85814666748048
83.79920959472656,102.85814666748048
83.88326263427734,102.7453842163086
83.76957702636719,102.85929107666016
83.79164123535156,102.86725616455078
83.84371948242188,102.81301879882812
83.83551025390625,102.82120513916016
83.84371948242188,102.81301879882812
83.92330169677734,102.8864974975586
83.93477630615234,102.87483978271484
83.93477630615234,102.87483978271484
83.90995025634766,102.79794311523438
83.8844223022461,102.83609008789062
83.80288696289062,102.95016479492188
83.80288696289062,102.95016479492188
83.80288696289062,102.95016479492188
83.75946807861328,102.88737487792967
83.75946807861328,102.88737487792967
83.75946807861328,102.88737487792967
83.75946807861328,102.88737487792967
83.75946807861328,102.88737487792967
83.75946807861328,102.88737487792967
83.87459564208984,102.84748077392578
